TITLE="privet"
VARIABLES="x", "y", "z"
ZONE T="zone", I=100, J=100, F=POINT
4.77522 -2.51327 7.56211e-008
4.90089 -2.51327 4.11724e-008
5.02655 -2.51327 2.20653e-008
5.15222 -2.51327 1.16401e-008
5.27788 -2.51327 6.04429e-009
5.40354 -2.51327 3.08941e-009
5.52921 -2.51327 1.55435e-009
5.65487 -2.51327 7.69772e-010
5.78053 -2.51327 3.75247e-010
5.9062 -2.51327 1.80059e-010
6.03186 -2.51327 8.50462e-011
6.15753 -2.51327 3.95401e-011
-6.28319 -2.38761 2.46209e-011
-6.15752 -2.38761 5.37998e-011
-6.03186 -2.38761 1.15717e-010
-5.90619 -2.38761 2.44996e-010
-5.78053 -2.38761 5.10576e-010
-5.65487 -2.38761 1.04738e-009
-5.5292 -2.38761 2.1149e-009
-5.40354 -2.38761 4.20356e-009
-5.27788 -2.38761 8.22408e-009
-5.15221 -2.38761 1.58379e-008
-5.02655 -2.38761 3.00228e-008
-4.90088 -2.38761 5.60205e-008
-4.77522 -2.38761 1.02893e-007
-4.64956 -2.38761 1.86021e-007
-4.52389 -2.38761 3.31043e-007
-4.39823 -2.38761 5.79891e-007
-4.27257 -2.38761 9.99888e-007
-4.1469 -2.38761 1.69706e-006
-4.02124 -2.38761 2.83522e-006
-3.89557 -2.38761 4.66248e-006
-3.76991 -2.38761 7.54725e-006
-3.64425 -2.38761 1.20255e-005
-3.51858 -2.38761 1.88607e-005
-3.39292 -2.38761 2.91177e-005
-3.26726 -2.38761 4.42483e-005
-3.14159 -2.38761 6.61878e-005
-3.01593 -2.38761 9.74544e-005
-2.89026 -2.38761 0.000141243
-2.7646 -2.38761 0.0002015
-2.63894 -2.38761 0.000282959
-2.51327 -2.38761 0.000391124
-2.38761 -2.38761 0.000532167
-2.26195 -2.38761 0.000712726
-2.13628 -2.38761 0.000939592
-2.01062 -2.38761 0.00121926
-1.88495 -2.38761 0.00155739
-1.75929 -2.38761 0.00195813
-1.63363 -2.38761 0.0024234
-1.50796 -2.38761 0.00295224
-1.3823 -2.38761 0.00354013
-1.25664 -2.38761 0.00417859
-1.13097 -2.38761 0.00485491
-1.00531 -2.38761 0.00555233
-0.879644 -2.38761 0.00625045
-0.75398 -2.38761 0.0069261
-0.628317 -2.38761 0.00755454
-0.502653 -2.38761 0.00811091
-0.376989 -2.38761 0.00857181
-0.251325 -2.38761 0.00891698
-0.125662 -2.38761 0.00913072
1.93715e-006 -2.38761 0.00920309
0.125666 -2.38761 0.00913071
0.251329 -2.38761 0.00891697
0.376993 -2.38761 0.0085718
0.502657 -2.38761 0.00811089
0.62832 -2.38761 0.00755452
0.753984 -2.38761 0.00692608
0.879648 -2.38761 0.00625043
1.00531 -2.38761 0.00555231
1.13098 -2.38761 0.00485489
1.25664 -2.38761 0.00417857
1.3823 -2.38761 0.00354011
1.50797 -2.38761 0.00295222
1.63363 -2.38761 0.00242339
1.75929 -2.38761 0.00195811
1.88496 -2.38761 0.00155738
2.01062 -2.38761 0.00121926
2.13629 -2.38761 0.000939584
2.26195 -2.38761 0.00071272
2.38761 -2.38761 0.000532162
2.51328 -2.38761 0.00039112
2.63894 -2.38761 0.000282956
2.7646 -2.38761 0.000201498
2.89027 -2.38761 0.000141241
3.01593 -2.38761 9.74533e-005
3.1416 -2.38761 6.6187e-005
3.26726 -2.38761 4.42477e-005
3.39292 -2.38761 2.91173e-005
3.51859 -2.38761 1.88605e-005
3.64425 -2.38761 1.20253e-005
3.76991 -2.38761 7.54714e-006
3.89558 -2.38761 4.6624e-006
4.02124 -2.38761 2.83517e-006
4.14691 -2.38761 1.69703e-006
4.27257 -2.38761 9.99872e-007
4.39823 -2.38761 5.79881e-007
4.5239 -2.38761 3.31037e-007
4.64956 -2.38761 1.86018e-007
4.77522 -2.38761 1.02891e-007
4.90089 -2.38761 5.60194e-008
5.02655 -2.38761 3.00223e-008
5.15222 -2.38761 1.58376e-008
5.27788 -2.38761 8.22391e-009
5.40354 -2.38761 4.20348e-009
5.52921 -2.38761 2.11486e-009
5.65487 -2.38761 1.04736e-009
5.78053 -2.38761 5.10564e-010
5.9062 -2.38761 2.4499e-010
6.03186 -2.38761 1.15715e-010
6.15753 -2.38761 5.37985e-011
-6.28319 -2.26195 3.29745e-011
-6.15752 -2.26195 7.20535e-011
-6.03186 -2.26195 1.54979e-010
-5.90619 -2.26195 3.28121e-010
-5.78053 -2.26195 6.8381e-010
-5.65487 -2.26195 1.40275e-009
-5.5292 -2.26195 2.83247e-009
-5.40354 -2.26195 5.62979e-009
-5.27788 -2.26195 1.10144e-008
-5.15221 -2.26195 2.12116e-008
-5.02655 -2.26195 4.02093e-008
-4.90088 -2.26195 7.50277e-008
-4.77522 -2.26195 1.37803e-007
-4.64956 -2.26195 2.49137e-007
-4.52389 -2.26195 4.43362e-007
-4.39823 -2.26195 7.76643e-007
-4.27257 -2.26195 1.33914e-006
-4.1469 -2.26195 2.27286e-006
-4.02124 -2.26195 3.79718e-006
-3.89557 -2.26195 6.24441e-006
-3.76991 -2.26195 1.0108e-005
-3.64425 -2.26195 1.61056e-005
-3.51858 -2.26195 2.526e-005
-3.39292 -2.26195 3.8997e-005
-3.26726 -2.26195 5.92613e-005
-3.14159 -2.26195 8.86447e-005
-3.01593 -2.26195 0.00013052
-2.89026 -2.26195 0.000189165
-2.7646 -2.26195 0.000269867
-2.63894 -2.26195 0.000378964
-2.51327 -2.26195 0.000523829
-2.38761 -2.26195 0.000712726
-2.26195 -2.26195 0.000954547
-2.13628 -2.26195 0.00125839
-2.01062 -2.26195 0.00163295
-1.88495 -2.26195 0.0020858
-1.75929 -2.26195 0.0026225
-1.63363 -2.26195 0.00324564
-1.50796 -2.26195 0.00395391
-1.3823 -2.26195 0.00474127
-1.25664 -2.26195 0.00559635
-1.13097 -2.26195 0.00650214
-1.00531 -2.26195 0.00743619
-0.879644 -2.26195 0.00837117
-0.75398 -2.26195 0.00927606
-0.628317 -2.26195 0.0101177
-0.502653 -2.26195 0.0108629
-0.376989 -2.26195 0.0114802
-0.251325 -2.26195 0.0119424
-0.125662 -2.26195 0.0122287
1.93715e-006 -2.26195 0.0123256
0.125666 -2.26195 0.0122287
0.251329 -2.26195 0.0119424
0.376993 -2.26195 0.0114801
0.502657 -2.26195 0.0108628
0.62832 -2.26195 0.0101177
0.753984 -2.26195 0.00927603
0.879648 -2.26195 0.00837114
1.00531 -2.26195 0.00743616
1.13098 -2.26195 0.00650211
1.25664 -2.26195 0.00559632
1.3823 -2.26195 0.00474124
1.50797 -2.26195 0.00395388
1.63363 -2.26195 0.00324562
1.75929 -2.26195 0.00262248
1.88496 -2.26195 0.00208579
2.01062 -2.26195 0.00163294
2.13629 -2.26195 0.00125838
2.26195 -2.26195 0.000954539
2.38761 -2.26195 0.000712719
2.51328 -2.26195 0.000523824
2.63894 -2.26195 0.000378961
2.7646 -2.26195 0.000269864
2.89027 -2.26195 0.000189163
3.01593 -2.26195 0.000130518
3.1416 -2.26195 8.86437e-005
3.26726 -2.26195 5.92606e-005
3.39292 -2.26195 3.89965e-005
3.51859 -2.26195 2.52597e-005
3.64425 -2.26195 1.61054e-005
3.76991 -2.26195 1.01078e-005
3.89558 -2.26195 6.24432e-006
4.02124 -2.26195 3.79712e-006
4.14691 -2.26195 2.27282e-006
4.27257 -2.26195 1.33912e-006
4.39823 -2.26195 7.7663e-007
4.5239 -2.26195 4.43355e-007
4.64956 -2.26195 2.49132e-007
4.77522 -2.26195 1.37801e-007
4.90089 -2.26195 7.50263e-008
5.02655 -2.26195 4.02085e-008
5.15222 -2.26195 2.12112e-008
5.27788 -2.26195 1.10142e-008
5.40354 -2.26195 5.62968e-009
5.52921 -2.26195 2.83241e-009
5.65487 -2.26195 1.40272e-009
5.78053 -2.26195 6.83794e-010
5.9062 -2.26195 3.28113e-010
6.03186 -2.26195 1.54975e-010
6.15753 -2.26195 7.20519e-011
-6.28319 -2.13628 4.34706e-011
-6.15752 -2.13628 9.49887e-011
-6.03186 -2.13628 2.0431e-010
-5.90619 -2.13628 4.32564e-010
-5.78053 -2.13628 9.01472e-010
-5.65487 -2.13628 1.84925e-009
-5.5292 -2.13628 3.73406e-009
-5.40354 -2.13628 7.4218e-009
-5.27788 -2.13628 1.45204e-008
-5.15221 -2.13628 2.79634e-008
-5.02655 -2.13628 5.30082e-008
-4.90088 -2.13628 9.89096e-008
-4.77522 -2.13628 1.81667e-007
-4.64956 -2.13628 3.28439e-007
-4.52389 -2.13628 5.84488e-007
-4.39823 -2.13628 1.02385e-006
-4.27257 -2.13628 1.7654e-006
-4.1469 -2.13628 2.99633e-006
-4.02124 -2.13628 5.00585e-006
-3.89557 -2.13628 8.23205e-006
-3.76991 -2.13628 1.33254e-005
-3.64425 -2.13628 2.12322e-005
-3.51858 -2.13628 3.33005e-005
-3.39292 -2.13628 5.14101e-005
-3.26726 -2.13628 7.81246e-005
-3.14159 -2.13628 0.000116861
-3.01593 -2.13628 0.000172065
-2.89026 -2.13628 0.000249378
-2.7646 -2.13628 0.000355767
-2.63894 -2.13628 0.000499592
-2.51327 -2.13628 0.000690568
-2.38761 -2.13628 0.000939592
-2.26195 -2.13628 0.00125839
-2.13628 -2.13628 0.00165894
-2.01062 -2.13628 0.00215273
-1.88495 -2.13628 0.00274973
-1.75929 -2.13628 0.00345726
-1.63363 -2.13628 0.00427875
-1.50796 -2.13628 0.00521247
-1.3823 -2.13628 0.00625045
-1.25664 -2.13628 0.00737771
-1.13097 -2.13628 0.00857182
-1.00531 -2.13628 0.00980318
-0.879644 -2.13628 0.0110358
-0.75398 -2.13628 0.0122287
-0.628317 -2.13628 0.0133383
-0.502653 -2.13628 0.0143206
-0.376989 -2.13628 0.0151344
-0.251325 -2.13628 0.0157438
-0.125662 -2.13628 0.0161212
1.93715e-006 -2.13628 0.016249
0.125666 -2.13628 0.0161212
0.251329 -2.13628 0.0157438
0.376993 -2.13628 0.0151343
0.502657 -2.13628 0.0143206
0.62832 -2.13628 0.0133382
0.753984 -2.13628 0.0122287
0.879648 -2.13628 0.0110357
1.00531 -2.13628 0.00980314
1.13098 -2.13628 0.00857179
1.25664 -2.13628 0.00737767
1.3823 -2.13628 0.00625042
1.50797 -2.13628 0.00521244
1.63363 -2.13628 0.00427872
1.75929 -2.13628 0.00345724
1.88496 -2.13628 0.00274971
2.01062 -2.13628 0.00215271
2.13629 -2.13628 0.00165893
2.26195 -2.13628 0.00125838
2.38761 -2.13628 0.000939583
2.51328 -2.13628 0.000690561
2.63894 -2.13628 0.000499587
2.7646 -2.13628 0.000355764
2.89027 -2.13628 0.000249376
3.01593 -2.13628 0.000172063
3.1416 -2.13628 0.00011686
3.26726 -2.13628 7.81237e-005
3.39292 -2.13628 5.14094e-005
3.51859 -2.13628 3.33e-005
3.64425 -2.13628 2.12319e-005
3.76991 -2.13628 1.33252e-005
3.89558 -2.13628 8.23193e-006
4.02124 -2.13628 5.00577e-006
4.14691 -2.13628 2.99628e-006
4.27257 -2.13628 1.76537e-006
4.39823 -2.13628 1.02384e-006
4.5239 -2.13628 5.84478e-007
4.64956 -2.13628 3.28433e-007
4.77522 -2.13628 1.81663e-007
4.90089 -2.13628 9.89078e-008
5.02655 -2.13628 5.30072e-008
5.15222 -2.13628 2.79629e-008
5.27788 -2.13628 1.45201e-008
5.40354 -2.13628 7.42165e-009
5.52921 -2.13628 3.73399e-009
5.65487 -2.13628 1.84921e-009
5.78053 -2.13628 9.01451e-010
5.9062 -2.13628 4.32554e-010
6.03186 -2.13628 2.04305e-010
6.15753 -2.13628 9.49865e-011
-6.28319 -2.01062 5.64098e-011
-6.15752 -2.01062 1.23262e-010
-6.03186 -2.01062 2.65124e-010
-5.90619 -2.01062 5.61318e-010
-5.78053 -2.01062 1.1698e-009
-5.65487 -2.01062 2.39969e-009
-5.5292 -2.01062 4.84552e-009
-5.40354 -2.01062 9.63092e-009
-5.27788 -2.01062 1.88425e-008
-5.15221 -2.01062 3.62868e-008
-5.02655 -2.01062 6.87863e-008
-4.90088 -2.01062 1.2835e-007
-4.77522 -2.01062 2.35741e-007
-4.64956 -2.01062 4.262e-007
-4.52389 -2.01062 7.58463e-007
-4.39823 -2.01062 1.32861e-006
-4.27257 -2.01062 2.29088e-006
-4.1469 -2.01062 3.8882e-006
-4.02124 -2.01062 6.49586e-006
-3.89557 -2.01062 1.06824e-005
-3.76991 -2.01062 1.72918e-005
-3.64425 -2.01062 2.7552e-005
-3.51858 -2.01062 4.32125e-005
-3.39292 -2.01062 6.67125e-005
-3.26726 -2.01062 0.000101379
-3.14159 -2.01062 0.000151645
-3.01593 -2.01062 0.000223281
-2.89026 -2.01062 0.000323607
-2.7646 -2.01062 0.000461663
-2.63894 -2.01062 0.000648297
-2.51327 -2.01062 0.000896118
-2.38761 -2.01062 0.00121926
-2.26195 -2.01062 0.00163295
-2.13628 -2.01062 0.00215273
-2.01062 -2.01062 0.0027935
-1.88495 -2.01062 0.0035682
-1.75929 -2.01062 0.00448633
-1.63363 -2.01062 0.00555234
-1.50796 -2.01062 0.00676398
-1.3823 -2.01062 0.00811092
-1.25664 -2.01062 0.00957371
-1.13097 -2.01062 0.0111233
-1.00531 -2.01062 0.0127211
-0.879644 -2.01062 0.0143206
-0.75398 -2.01062 0.0158686
-0.628317 -2.01062 0.0173085
-0.502653 -2.01062 0.0185832
-0.376989 -2.01062 0.0196392
-0.251325 -2.01062 0.02043
-0.125662 -2.01062 0.0209197
1.93715e-006 -2.01062 0.0210855
0.125666 -2.01062 0.0209197
0.251329 -2.01062 0.02043
0.376993 -2.01062 0.0196391
0.502657 -2.01062 0.0185831
0.62832 -2.01062 0.0173084
0.753984 -2.01062 0.0158686
0.879648 -2.01062 0.0143206
1.00531 -2.01062 0.0127211
1.13098 -2.01062 0.0111232
1.25664 -2.01062 0.00957366
1.3823 -2.01062 0.00811088
1.50797 -2.01062 0.00676394
1.63363 -2.01062 0.0055523
1.75929 -2.01062 0.0044863
1.88496 -2.01062 0.00356817
2.01062 -2.01062 0.00279348
2.13629 -2.01062 0.00215271
2.26195 -2.01062 0.00163294
2.38761 -2.01062 0.00121925
2.51328 -2.01062 0.000896109
2.63894 -2.01062 0.00064829
2.7646 -2.01062 0.000461658
2.89027 -2.01062 0.000323603
3.01593 -2.01062 0.000223279
3.1416 -2.01062 0.000151643
3.26726 -2.01062 0.000101377
3.39292 -2.01062 6.67116e-005
3.51859 -2.01062 4.32119e-005
3.64425 -2.01062 2.75516e-005
3.76991 -2.01062 1.72915e-005
3.89558 -2.01062 1.06822e-005
4.02124 -2.01062 6.49576e-006
4.14691 -2.01062 3.88813e-006
4.27257 -2.01062 2.29084e-006
4.39823 -2.01062 1.32859e-006
4.5239 -2.01062 7.5845e-007
4.64956 -2.01062 4.26192e-007
4.77522 -2.01062 2.35736e-007
4.90089 -2.01062 1.28348e-007
5.02655 -2.01062 6.8785e-008
5.15222 -2.01062 3.62861e-008
5.27788 -2.01062 1.88421e-008
5.40354 -2.01062 9.63073e-009
5.52921 -2.01062 4.84542e-009
5.65487 -2.01062 2.39964e-009
5.78053 -2.01062 1.16977e-009
5.9062 -2.01062 5.61305e-010
6.03186 -2.01062 2.65118e-010
6.15753 -2.01062 1.2326e-010
-6.28319 -1.88495 7.20535e-011
-6.15752 -1.88495 1.57446e-010
-6.03186 -1.88495 3.38648e-010
-5.90619 -1.88495 7.16984e-010
-5.78053 -1.88495 1.49421e-009
-5.65487 -1.88495 3.06517e-009
-5.5292 -1.88495 6.18929e-009
-5.40354 -1.88495 1.23018e-008
-5.27788 -1.88495 2.40679e-008
-5.15221 -1.88495 4.635e-008
-5.02655 -1.88495 8.78623e-008
-4.90088 -1.88495 1.63945e-007
-4.77522 -1.88495 3.01117e-007
-4.64956 -1.88495 5.44395e-007
-4.52389 -1.88495 9.68801e-007
-4.39823 -1.88495 1.69706e-006
-4.27257 -1.88495 2.92619e-006
-4.1469 -1.88495 4.96648e-006
-4.02124 -1.88495 8.29731e-006
-3.89557 -1.88495 1.36448e-005
-3.76991 -1.88495 2.20871e-005
-3.64425 -1.88495 3.51928e-005
-3.51858 -1.88495 5.51963e-005
-3.39292 -1.88495 8.52133e-005
-3.26726 -1.88495 0.000129493
-3.14159 -1.88495 0.0001937
-3.01593 -1.88495 0.000285202
-2.89026 -1.88495 0.00041335
-2.7646 -1.88495 0.000589692
-2.63894 -1.88495 0.000828084
-2.51327 -1.88495 0.00114463
-2.38761 -1.88495 0.00155739
-2.26195 -1.88495 0.0020858
-2.13628 -1.88495 0.00274973
-2.01062 -1.88495 0.0035682
-1.88495 -1.88495 0.00455774
-1.75929 -1.88495 0.00573049
-1.63363 -1.88495 0.00709212
-1.50796 -1.88495 0.00863978
-1.3823 -1.88495 0.0103603
-1.25664 -1.88495 0.0122287
-1.13097 -1.88495 0.014208
-1.00531 -1.88495 0.016249
-0.879644 -1.88495 0.018292
-0.75398 -1.88495 0.0202693
-0.628317 -1.88495 0.0221085
-0.502653 -1.88495 0.0237367
-0.376989 -1.88495 0.0250856
-0.251325 -1.88495 0.0260957
-0.125662 -1.88495 0.0267212
1.93715e-006 -1.88495 0.026933
0.125666 -1.88495 0.0267212
0.251329 -1.88495 0.0260957
0.376993 -1.88495 0.0250855
0.502657 -1.88495 0.0237367
0.62832 -1.88495 0.0221084
0.753984 -1.88495 0.0202693
0.879648 -1.88495 0.018292
1.00531 -1.88495 0.0162489
1.13098 -1.88495 0.0142079
1.25664 -1.88495 0.0122287
1.3823 -1.88495 0.0103602
1.50797 -1.88495 0.00863973
1.63363 -1.88495 0.00709208
1.75929 -1.88495 0.00573045
1.88496 -1.88495 0.00455771
2.01062 -1.88495 0.00356817
2.13629 -1.88495 0.00274971
2.26195 -1.88495 0.00208579
2.38761 -1.88495 0.00155738
2.51328 -1.88495 0.00114462
2.63894 -1.88495 0.000828076
2.7646 -1.88495 0.000589686
2.89027 -1.88495 0.000413345
3.01593 -1.88495 0.000285199
3.1416 -1.88495 0.000193697
3.26726 -1.88495 0.000129492
3.39292 -1.88495 8.52122e-005
3.51859 -1.88495 5.51955e-005
3.64425 -1.88495 3.51923e-005
3.76991 -1.88495 2.20868e-005
3.89558 -1.88495 1.36446e-005
4.02124 -1.88495 8.29718e-006
4.14691 -1.88495 4.9664e-006
4.27257 -1.88495 2.92614e-006
4.39823 -1.88495 1.69703e-006
4.5239 -1.88495 9.68785e-007
4.64956 -1.88495 5.44385e-007
4.77522 -1.88495 3.01111e-007
4.90089 -1.88495 1.63942e-007
5.02655 -1.88495 8.78607e-008
5.15222 -1.88495 4.63491e-008
5.27788 -1.88495 2.40674e-008
5.40354 -1.88495 1.23015e-008
5.52921 -1.88495 6.18916e-009
5.65487 -1.88495 3.06511e-009
5.78053 -1.88495 1.49418e-009
5.9062 -1.88495 7.16968e-010
6.03186 -1.88495 3.38641e-010
6.15753 -1.88495 1.57442e-010
-6.28319 -1.75929 9.05935e-011
-6.15752 -1.75929 1.97958e-010
-6.03186 -1.75929 4.25786e-010
-5.90619 -1.75929 9.01472e-010
-5.78053 -1.75929 1.87868e-009
-5.65487 -1.75929 3.85387e-009
-5.5292 -1.75929 7.78186e-009
-5.40354 -1.75929 1.54672e-008
-5.27788 -1.75929 3.02608e-008
-5.15221 -1.75929 5.82763e-008
-5.02655 -1.75929 1.1047e-007
-4.90088 -1.75929 2.0613e-007
-4.77522 -1.75929 3.78597e-007
-4.64956 -1.75929 6.84473e-007
-4.52389 -1.75929 1.21808e-006
-4.39823 -1.75929 2.13373e-006
-4.27257 -1.75929 3.67913e-006
-4.1469 -1.75929 6.24441e-006
-4.02124 -1.75929 1.04323e-005
-3.89557 -1.75929 1.71558e-005
-3.76991 -1.75929 2.77704e-005
-3.64425 -1.75929 4.42483e-005
-3.51858 -1.75929 6.93988e-005
-3.39292 -1.75929 0.00010714
-3.26726 -1.75929 0.000162813
-3.14159 -1.75929 0.000243541
-3.01593 -1.75929 0.000358587
-2.89026 -1.75929 0.000519709
-2.7646 -1.75929 0.000741426
-2.63894 -1.75929 0.00104116
-2.51327 -1.75929 0.00143916
-2.38761 -1.75929 0.00195813
-2.26195 -1.75929 0.0026225
-2.13628 -1.75929 0.00345726
-2.01062 -1.75929 0.00448633
-1.88495 -1.75929 0.00573049
-1.75929 -1.75929 0.00720501
-1.63363 -1.75929 0.008917
-1.50796 -1.75929 0.0108629
-1.3823 -1.75929 0.0130261
-1.25664 -1.75929 0.0153753
-1.13097 -1.75929 0.0178638
-1.00531 -1.75929 0.02043
-0.879644 -1.75929 0.0229988
-0.75398 -1.75929 0.0254848
-0.628317 -1.75929 0.0277972
-0.502653 -1.75929 0.0298444
-0.376989 -1.75929 0.0315403
-0.251325 -1.75929 0.0328104
-0.125662 -1.75929 0.0335968
1.93715e-006 -1.75929 0.0338631
0.125666 -1.75929 0.0335968
0.251329 -1.75929 0.0328103
0.376993 -1.75929 0.0315403
0.502657 -1.75929 0.0298443
0.62832 -1.75929 0.0277972
0.753984 -1.75929 0.0254848
0.879648 -1.75929 0.0229987
1.00531 -1.75929 0.0204299
1.13098 -1.75929 0.0178638
1.25664 -1.75929 0.0153752
1.3823 -1.75929 0.013026
1.50797 -1.75929 0.0108628
1.63363 -1.75929 0.00891694
1.75929 -1.75929 0.00720496
1.88496 -1.75929 0.00573045
2.01062 -1.75929 0.0044863
2.13629 -1.75929 0.00345724
2.26195 -1.75929 0.00262248
2.38761 -1.75929 0.00195811
2.51328 -1.75929 0.00143914
2.63894 -1.75929 0.00104115
2.7646 -1.75929 0.000741418
2.89027 -1.75929 0.000519703
3.01593 -1.75929 0.000358583
3.1416 -1.75929 0.000243538
3.26726 -1.75929 0.000162811
3.39292 -1.75929 0.000107138
3.51859 -1.75929 6.93979e-005
3.64425 -1.75929 4.42476e-005
3.76991 -1.75929 2.777e-005
3.89558 -1.75929 1.71555e-005
4.02124 -1.75929 1.04321e-005
4.14691 -1.75929 6.24431e-006
4.27257 -1.75929 3.67907e-006
4.39823 -1.75929 2.1337e-006
4.5239 -1.75929 1.21806e-006
4.64956 -1.75929 6.84461e-007
4.77522 -1.75929 3.7859e-007
4.90089 -1.75929 2.06126e-007
5.02655 -1.75929 1.10468e-007
5.15222 -1.75929 5.82751e-008
5.27788 -1.75929 3.02602e-008
5.40354 -1.75929 1.54669e-008
5.52921 -1.75929 7.7817e-009
5.65487 -1.75929 3.85379e-009
5.78053 -1.75929 1.87864e-009
5.9062 -1.75929 9.01451e-010
6.03186 -1.75929 4.25776e-010
6.15753 -1.75929 1.97954e-010
-6.28319 -1.63363 1.1212e-010
-6.15752 -1.63363 2.44995e-010
-6.03186 -1.63363 5.26958e-010
-5.90619 -1.63363 1.11567e-009
-5.78053 -1.63363 2.32508e-009
-5.65487 -1.63363 4.7696e-009
-5.5292 -1.63363 9.63092e-009
-5.40354 -1.63363 1.91423e-008
-5.27788 -1.63363 3.74511e-008
-5.15221 -1.63363 7.21234e-008
-5.02655 -1.63363 1.36719e-007
-4.90088 -1.63363 2.55108e-007
-4.77522 -1.63363 4.68556e-007
-4.64956 -1.63363 8.47111e-007
-4.52389 -1.63363 1.50751e-006
-4.39823 -1.63363 2.64073e-006
-4.27257 -1.63363 4.55333e-006
-4.1469 -1.63363 7.72815e-006
-4.02124 -1.63363 1.29111e-005
-3.89557 -1.63363 2.12322e-005
-3.76991 -1.63363 3.4369e-005
-3.64425 -1.63363 5.47622e-005
-3.51858 -1.63363 8.58888e-005
-3.39292 -1.63363 0.000132597
-3.26726 -1.63363 0.0002015
-3.14159 -1.63363 0.000301409
-3.01593 -1.63363 0.000443792
-2.89026 -1.63363 0.000643198
-2.7646 -1.63363 0.000917597
-2.63894 -1.63363 0.00128855
-2.51327 -1.63363 0.00178112
-2.38761 -1.63363 0.0024234
-2.26195 -1.63363 0.00324564
-2.13628 -1.63363 0.00427875
-2.01062 -1.63363 0.00555234
-1.88495 -1.63363 0.00709212
-1.75929 -1.63363 0.008917
-1.63363 -1.63363 0.0110358
-1.50796 -1.63363 0.013444
-1.3823 -1.63363 0.0161212
-1.25664 -1.63363 0.0190286
-1.13097 -1.63363 0.0221085
-1.00531 -1.63363 0.0252844
-0.879644 -1.63363 0.0284635
-0.75398 -1.63363 0.0315403
-0.628317 -1.63363 0.0344022
-0.502653 -1.63363 0.0369358
-0.376989 -1.63363 0.0390347
-0.251325 -1.63363 0.0406065
-0.125662 -1.63363 0.0415798
1.93715e-006 -1.63363 0.0419094
0.125666 -1.63363 0.0415798
0.251329 -1.63363 0.0406065
0.376993 -1.63363 0.0390346
0.502657 -1.63363 0.0369357
0.62832 -1.63363 0.0344021
0.753984 -1.63363 0.0315402
0.879648 -1.63363 0.0284634
1.00531 -1.63363 0.0252843
1.13098 -1.63363 0.0221084
1.25664 -1.63363 0.0190285
1.3823 -1.63363 0.0161211
1.50797 -1.63363 0.0134439
1.63363 -1.63363 0.0110357
1.75929 -1.63363 0.00891694
1.88496 -1.63363 0.00709207
2.01062 -1.63363 0.00555229
2.13629 -1.63363 0.00427872
2.26195 -1.63363 0.00324561
2.38761 -1.63363 0.00242338
2.51328 -1.63363 0.0017811
2.63894 -1.63363 0.00128854
2.7646 -1.63363 0.000917587
2.89027 -1.63363 0.000643191
3.01593 -1.63363 0.000443787
3.1416 -1.63363 0.000301405
3.26726 -1.63363 0.000201497
3.39292 -1.63363 0.000132595
3.51859 -1.63363 8.58876e-005
3.64425 -1.63363 5.47614e-005
3.76991 -1.63363 3.43685e-005
3.89558 -1.63363 2.12318e-005
4.02124 -1.63363 1.29109e-005
4.14691 -1.63363 7.72802e-006
4.27257 -1.63363 4.55326e-006
4.39823 -1.63363 2.64069e-006
4.5239 -1.63363 1.50749e-006
4.64956 -1.63363 8.47097e-007
4.77522 -1.63363 4.68548e-007
4.90089 -1.63363 2.55104e-007
5.02655 -1.63363 1.36717e-007
5.15222 -1.63363 7.2122e-008
5.27788 -1.63363 3.74504e-008
5.40354 -1.63363 1.9142e-008
5.52921 -1.63363 9.63072e-009
5.65487 -1.63363 4.7695e-009
5.78053 -1.63363 2.32503e-009
5.9062 -1.63363 1.11565e-009
6.03186 -1.63363 5.26946e-010
6.15753 -1.63363 2.4499e-010
-6.28319 -1.50796 1.36587e-010
-6.15752 -1.50796 2.98459e-010
-6.03186 -1.50796 6.41951e-010
-5.90619 -1.50796 1.35914e-009
-5.78053 -1.50796 2.83246e-009
-5.65487 -1.50796 5.81043e-009
-5.5292 -1.50796 1.17326e-008
-5.40354 -1.50796 2.33196e-008
-5.27788 -1.50796 4.56238e-008
-5.15221 -1.50796 8.78623e-008
-5.02655 -1.50796 1.66554e-007
-4.90088 -1.50796 3.10778e-007
-4.77522 -1.50796 5.70805e-007
-4.64956 -1.50796 1.03197e-006
